slug,decision,reason
water-transportation-occupations,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
water-wastewater-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
weatherization-installers-and-technicians,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
web-administrators,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
web-and-digital-interface-designers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
weighers-measurers-checkers-and-samplers-recordkeeping,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
welders-cutters-solderers-and-brazers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
welding-soldering-and-brazing-machine-setters-operators-and-tenders,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wellhead-pumpers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wholesale-and-manufacturing-sales-representatives,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wholesale-and-retail-buyers-except-farm-products,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wind-energy-development-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wind-energy-engineers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
wind-energy-operations-managers,approve_for_approved_state,Covered by final reader repair QA and 1046 staging API smoke; production import still requires explicit operator approval.
