slug,locale,candidate_index,faq_candidate,candidate_only,runtime_approved
postsecondary-education-administrators,en,2,"What skills and preparation matter for Education Administrators, Postsecondary?",true,false
postsecondary-education-administrators,en,3,"How does AI affect Education Administrators, Postsecondary work?",true,false
postsecondary-teachers,zh-CN,1,高等教育教师主要做什么？,true,false
postsecondary-teachers,zh-CN,2,高等教育教师需要哪些技能和准备？,true,false
postsecondary-teachers,zh-CN,3,高等教育教师在 AI 时代哪些工作更容易被加速？,true,false
postsecondary-teachers,en,1,What does a Postsecondary Teachers do?,true,false
postsecondary-teachers,en,2,What skills and preparation matter for Postsecondary Teachers?,true,false
postsecondary-teachers,en,3,How does AI affect Postsecondary Teachers work?,true,false
potters-manufacturing,zh-CN,1,陶器制造工主要做什么？,true,false
potters-manufacturing,zh-CN,2,陶器制造工需要哪些技能和准备？,true,false
potters-manufacturing,zh-CN,3,陶器制造工在 AI 时代哪些工作更容易被加速？,true,false
potters-manufacturing,en,1,"What does a Potters, Manufacturing do?",true,false
potters-manufacturing,en,2,"What skills and preparation matter for Potters, Manufacturing?",true,false
potters-manufacturing,en,3,"How does AI affect Potters, Manufacturing work?",true,false
pourers-and-casters-metal,zh-CN,1,铸造工、金属主要做什么？,true,false
pourers-and-casters-metal,zh-CN,2,铸造工、金属需要哪些技能和准备？,true,false
pourers-and-casters-metal,zh-CN,3,铸造工、金属在 AI 时代哪些工作更容易被加速？,true,false
pourers-and-casters-metal,en,1,"What does a Pourers And Casters, Metal do?",true,false
pourers-and-casters-metal,en,2,"What skills and preparation matter for Pourers And Casters, Metal?",true,false
pourers-and-casters-metal,en,3,"How does AI affect Pourers And Casters, Metal work?",true,false
power-distributors-and-dispatchers,zh-CN,1,电力调度分配员调度员主要做什么？,true,false
power-distributors-and-dispatchers,zh-CN,2,电力调度分配员调度员需要哪些技能和准备？,true,false
power-distributors-and-dispatchers,zh-CN,3,电力调度分配员调度员在 AI 时代哪些工作更容易被加速？,true,false
power-distributors-and-dispatchers,en,1,What does a Power Distributors And Dispatchers do?,true,false
power-distributors-and-dispatchers,en,2,What skills and preparation matter for Power Distributors And Dispatchers?,true,false
power-distributors-and-dispatchers,en,3,How does AI affect Power Distributors And Dispatchers work?,true,false
power-plant-operators,zh-CN,1,电力操作员主要做什么？,true,false
power-plant-operators,zh-CN,2,电力操作员需要哪些技能和准备？,true,false
power-plant-operators,zh-CN,3,电力操作员在 AI 时代哪些工作更容易被加速？,true,false
power-plant-operators,en,1,What does a Power Plant Operators do?,true,false
power-plant-operators,en,2,What skills and preparation matter for Power Plant Operators?,true,false
power-plant-operators,en,3,How does AI affect Power Plant Operators work?,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,1,发电厂操作、配电与调度人员主要做什么？,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,2,发电厂操作、配电与调度人员需要哪些技能和准备？,true,false
power-plant-operators-distributors-and-dispatchers,zh-CN,3,发电厂操作、配电与调度人员在 AI 时代哪些工作更容易被加速？,true,false
power-plant-operators-distributors-and-dispatchers,en,1,"What does a Power Plant Operators, Distributors, And Dispatchers do?",true,false
power-plant-operators-distributors-and-dispatchers,en,2,"What skills and preparation matter for Power Plant Operators, Distributors, And Dispatchers?",true,false
power-plant-operators-distributors-and-dispatchers,en,3,"How does AI affect Power Plant Operators, Distributors, And Dispatchers work?",true,false
precision-agriculture-technicians,zh-CN,1,精准农业技术员主要做什么？,true,false
precision-agriculture-technicians,zh-CN,2,精准农业技术员需要哪些技能和准备？,true,false
precision-agriculture-technicians,zh-CN,3,精准农业技术员在 AI 时代哪些工作更容易被加速？,true,false
precision-agriculture-technicians,en,1,What does a Precision Agriculture Technicians do?,true,false
precision-agriculture-technicians,en,2,What skills and preparation matter for Precision Agriculture Technicians?,true,false
precision-agriculture-technicians,en,3,How does AI affect Precision Agriculture Technicians work?,true,false
prepress-technicians-and-workers,zh-CN,1,技术员工人主要做什么？,true,false
prepress-technicians-and-workers,zh-CN,2,技术员工人需要哪些技能和准备？,true,false
prepress-technicians-and-workers,zh-CN,3,技术员工人在 AI 时代哪些工作更容易被加速？,true,false
prepress-technicians-and-workers,en,1,What does a Prepress Technicians And Workers do?,true,false
prepress-technicians-and-workers,en,2,What skills and preparation matter for Prepress Technicians And Workers?,true,false
prepress-technicians-and-workers,en,3,How does AI affect Prepress Technicians And Workers work?,true,false
preschool-and-childcare-center-directors,zh-CN,1,学前教育与托育机构管理者主要做什么？,true,false
preschool-and-childcare-center-directors,zh-CN,2,学前教育与托育机构管理者需要哪些技能和准备？,true,false
preschool-and-childcare-center-directors,zh-CN,3,学前教育与托育机构管理者在 AI 时代哪些工作更容易被加速？,true,false
preschool-and-childcare-center-directors,en,1,"What does a Education And Childcare Administrators, Preschool And Daycare do?",true,false
preschool-and-childcare-center-directors,en,2,"What skills and preparation matter for Education And Childcare Administrators, Preschool And Daycare?",true,false
preschool-and-childcare-center-directors,en,3,"How does AI affect Education And Childcare Administrators, Preschool And Daycare work?",true,false
preschool-teachers,zh-CN,1,学前教育教师（不含特殊教育）主要做什么？,true,false
preschool-teachers,zh-CN,2,学前教育教师（不含特殊教育）需要哪些技能和准备？,true,false
preschool-teachers,zh-CN,3,学前教育教师（不含特殊教育）在 AI 时代哪些工作更容易被加速？,true,false
preschool-teachers,en,1,"What does a Preschool Teachers, Except Special Education do?",true,false
preschool-teachers,en,2,"What skills and preparation matter for Preschool Teachers, Except Special Education?",true,false
preschool-teachers,en,3,"How does AI affect Preschool Teachers, Except Special Education work?",true,false
preschool-teachers-except-special-education,zh-CN,1,教育教师主要做什么？,true,false
preschool-teachers-except-special-education,zh-CN,2,教育教师需要哪些技能和准备？,true,false
preschool-teachers-except-special-education,zh-CN,3,教育教师在 AI 时代哪些工作更容易被加速？,true,false
preschool-teachers-except-special-education,en,1,"What does a Preschool Teachers, Except Special Education do?",true,false
preschool-teachers-except-special-education,en,2,"What skills and preparation matter for Preschool Teachers, Except Special Education?",true,false
preschool-teachers-except-special-education,en,3,"How does AI affect Preschool Teachers, Except Special Education work?",true,false
pressers-textile-garment-and-related-materials,zh-CN,1,熨烫工、纺织、服装、材料主要做什么？,true,false
pressers-textile-garment-and-related-materials,zh-CN,2,熨烫工、纺织、服装、材料需要哪些技能和准备？,true,false
pressers-textile-garment-and-related-materials,zh-CN,3,熨烫工、纺织、服装、材料在 AI 时代哪些工作更容易被加速？,true,false
pressers-textile-garment-and-related-materials,en,1,"What does a Pressers, Textile, Garment, And Related Materials do?",true,false
pressers-textile-garment-and-related-materials,en,2,"What skills and preparation matter for Pressers, Textile, Garment, And Related Materials?",true,false
pressers-textile-garment-and-related-materials,en,3,"How does AI affect Pressers, Textile, Garment, And Related Materials work?",true,false
preventive-medicine-physicians,zh-CN,1,预防医学医师主要做什么？,true,false
preventive-medicine-physicians,zh-CN,2,预防医学医师需要哪些技能和准备？,true,false
preventive-medicine-physicians,zh-CN,3,预防医学医师在 AI 时代哪些工作更容易被加速？,true,false
preventive-medicine-physicians,en,1,What does a Preventive Medicine Physicians do?,true,false
preventive-medicine-physicians,en,2,What skills and preparation matter for Preventive Medicine Physicians?,true,false
preventive-medicine-physicians,en,3,How does AI affect Preventive Medicine Physicians work?,true,false
print-binding-and-finishing-workers,zh-CN,1,工人主要做什么？,true,false
print-binding-and-finishing-workers,zh-CN,2,工人需要哪些技能和准备？,true,false
print-binding-and-finishing-workers,zh-CN,3,工人在 AI 时代哪些工作更容易被加速？,true,false
print-binding-and-finishing-workers,en,1,What does a Print Binding And Finishing Workers do?,true,false
print-binding-and-finishing-workers,en,2,What skills and preparation matter for Print Binding And Finishing Workers?,true,false
print-binding-and-finishing-workers,en,3,How does AI affect Print Binding And Finishing Workers work?,true,false
printing-press-operators,zh-CN,1,印刷机操作员主要做什么？,true,false
printing-press-operators,zh-CN,2,印刷机操作员需要哪些技能和准备？,true,false
printing-press-operators,zh-CN,3,印刷机操作员在 AI 时代哪些工作更容易被加速？,true,false
printing-press-operators,en,1,What does a Printing Press Operators do?,true,false
printing-press-operators,en,2,What skills and preparation matter for Printing Press Operators?,true,false
printing-press-operators,en,3,How does AI affect Printing Press Operators work?,true,false
private-detectives-and-investigators,zh-CN,1,私家侦探与调查员主要做什么？,true,false
private-detectives-and-investigators,zh-CN,2,私家侦探与调查员需要哪些技能和准备？,true,false
private-detectives-and-investigators,zh-CN,3,私家侦探与调查员在 AI 时代哪些工作更容易被加速？,true,false
private-detectives-and-investigators,en,1,What does a Private Detectives And Investigators do?,true,false
private-detectives-and-investigators,en,2,What skills and preparation matter for Private Detectives And Investigators?,true,false
private-detectives-and-investigators,en,3,How does AI affect Private Detectives And Investigators work?,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,1,缓刑官与惩教治疗专员主要做什么？,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,2,缓刑官与惩教治疗专员需要哪些技能和准备？,true,false
probation-officers-and-correctional-treatment-specialists,zh-CN,3,缓刑官与惩教治疗专员在 AI 时代哪些工作更容易被加速？,true,false
probation-officers-and-correctional-treatment-specialists,en,1,What does a Probation Officers And Correctional Treatment Specialists do?,true,false
probation-officers-and-correctional-treatment-specialists,en,2,What skills and preparation matter for Probation Officers And Correctional Treatment Specialists?,true,false
probation-officers-and-correctional-treatment-specialists,en,3,How does AI affect Probation Officers And Correctional Treatment Specialists work?,true,false
procurement-clerks,zh-CN,1,采购文员主要做什么？,true,false
procurement-clerks,zh-CN,2,采购文员需要哪些技能和准备？,true,false
