slug,locale,primary_query_intent,secondary_query_intents,candidate_quality_findings,release_recommendation,candidate_only,runtime_approved
structural-metal-fabricators-and-fitters,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substance-abuse-and-behavioral-disorder-counselors,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substance-abuse-and-behavioral-disorder-counselors,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substance-abuse-behavioral-disorder-and-mental-health-counselors,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substance-abuse-behavioral-disorder-and-mental-health-counselors,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substitute-teachers-short-term,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
substitute-teachers-short-term,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
subway-and-streetcar-operators,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
subway-and-streetcar-operators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
supply-chain-managers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
supply-chain-managers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surgical-assistants,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surgical-assistants,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surgical-technologists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surgical-technologists,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
survey-researchers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
survey-researchers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surveying-and-mapping-technicians,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surveying-and-mapping-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surveyors,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
surveyors,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sustainability-specialists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
sustainability-specialists,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
switchboard-operators-including-answering-service,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
switchboard-operators-including-answering-service,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tailors-dressmakers-and-custom-sewers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tailors-dressmakers-and-custom-sewers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
talent-directors,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
talent-directors,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tank-car-truck-and-ship-loaders,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tank-car-truck-and-ship-loaders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tapers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tapers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tax-examiners-and-collectors-and-revenue-agents,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tax-examiners-and-collectors-and-revenue-agents,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tax-preparers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tax-preparers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
taxi-drivers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
taxi-drivers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
taxi-drivers-and-chauffeurs,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
taxi-drivers-and-chauffeurs,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teacher-assistants,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teacher-assistants,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-postsecondary,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-postsecondary,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-special-education,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
teaching-assistants-special-education,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
team-assemblers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
team-assemblers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
technical-writers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
technical-writers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-engineering-specialists,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-engineering-specialists,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-line-installers-and-repairers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-line-installers-and-repairers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-equipment-installers-and-repairers-except-line-installers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telecommunications-equipment-installers-and-repairers-except-line-installers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telemarketers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telemarketers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telephone-operators,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
telephone-operators,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tellers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tellers,en,AI-impact,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
terrazzo-workers-and-finishers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
terrazzo-workers-and-finishers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-bleaching-and-dyeing-machine-operators-and-tenders,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-bleaching-and-dyeing-machine-operators-and-tenders,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-cutting-machine-setters-operators-and-tenders,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-cutting-machine-setters-operators-and-tenders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-knitting-and-weaving-machine-setters-operators-and-tenders,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-knitting-and-weaving-machine-setters-operators-and-tenders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tile-and-stone-setters,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tile-and-stone-setters,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
timing-device-assemblers-and-adjusters,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
timing-device-assemblers-and-adjusters,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tire-builders,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tire-builders,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tire-repairers-and-changers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tire-repairers-and-changers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
title-examiners-abstractors-and-searchers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
title-examiners-abstractors-and-searchers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tool-and-die-makers,zh-CN,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tool-and-die-makers,en,AI-impact,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
tool-grinders-filers-and-sharpeners,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
